日期,日度加权情绪总和,帖子数,情绪均值,指数1_强度*热度,归一化情绪因子,情绪拟合值
2021-07-10,-32.7007521341923,3,-10.900250711397431,-15.110956096003337,-0.3891994331721568,0.06645869225764146
2021-07-11,-0.3519988513370857,1,-0.3519988513370857,-0.2439870113646402,0.2275480519639091,0.05159100538663804
2021-07-12,-52.82007896906346,4,-13.205019742265865,-21.252659407643453,-0.5890843063836613,0.027588142862039807
2021-07-13,-0.6188270658855377,1,-0.6188270658855377,-0.4289382359727439,0.2199557934541915,0.04580687108918638
2021-07-15,-105.57605998820937,9,-11.730673332023262,-27.01087354509956,-0.7282997211779483,0.07794260691591144
2021-07-16,-38.27233235358274,3,-12.757444117860912,-17.6855728428927,-0.4793308730745704,0.10581537823796404
2021-07-17,48.18833793909239,4,12.047084484773098,19.389034504090453,0.7932063908136722,0.10957802193579932
2021-07-18,-26.95036900783729,4,-6.737592251959322,-10.84373640882558,-0.222660263045364,0.09757104292741754
2021-07-19,-0.4967618637671556,1,-0.4967618637671556,-0.3443290852799075,0.2234323723807638,0.10475388161660831
2021-07-22,-0.8005697360065862,1,-0.8005697360065862,-0.5549126553545849,0.2147691758853624,0.08135423673585838
2021-07-23,-14.033738206473965,3,-4.677912735491321,-6.484964047022541,-0.0380758489394767,0.10061414494134226
2021-07-24,9.845879594838872,3,3.2819598649462907,4.54976245419684,0.4126146347070857,0.10256337812259975
2021-07-25,57.46765209453496,3,19.15588403151165,26.55569401515116,0.883108896246965,0.11049064688595205
2021-07-26,-2.64646777653798,4,-0.661616944134495,-1.0648313933988505,0.1936535399378803,0.1146224890374902
2021-07-29,-0.7544529333652582,1,-0.7544529333652582,-0.522946923627309,0.2160864287829337,0.10944071440925955
2021-07-30,-45.71483092949275,4,-11.428707732373187,-18.39379551461016,-0.502556160148144,0.14658882279713828
2021-07-31,8.91448777824921,4,2.2286219445623026,3.586828650061177,0.3775045157872057,0.1484193488410735
2021-08-02,12.715242215541467,3,4.238414071847156,5.875689527892907,0.4590102421156097,0.17176301824860246
2021-08-05,-6.890988031107541,2,-3.4454940155537703,-3.7852620660198033,0.0784088503791659,0.19110710569143743
2021-08-06,-0.8189720371094011,1,-0.8189720371094011,-0.5676681584798163,0.2142433250368628,0.1776288105984799
2021-08-07,-0.9272612930579852,1,-0.9272612930579852,-0.6427285509255116,0.2111464225595097,0.21621453640666358
2021-08-08,-15.15956640694476,1,-15.15956640694476,-10.50781071348502,-0.2088195701961099,0.23162233658068887
2021-08-09,-0.6196514944250308,1,-0.6196514944250308,-0.4295096862904667,0.2199322935194052,0.21728194071768084
2021-08-12,4.546990204790578,2,2.273495102395289,2.4976896577182277,0.3364468295953908,0.22759245601208844
2021-08-13,17.914373744655574,2,8.957186872327787,9.84047556983598,0.5832604750254085,0.2169186477059712
2021-08-14,9.786763773193073,2,4.893381886596536,5.375929473760894,0.4417959209793654,0.2092666316454326
2021-08-15,-0.6441952656448123,1,-0.6441952656448123,-0.4465221321117666,0.21923256843982,0.19773647438254
2021-08-16,-0.5387230450598387,1,-0.5387230450598387,-0.3734143597858955,0.2222378984430183,0.17942733234889494
2021-08-19,-1.1356453370671875,1,-1.1356453370671875,-0.7871693635041698,0.205175071724193,0.15230066687612895
2021-08-20,-17.776732735265284,4,-4.444183183816321,-7.152636905836073,-0.0668471128543062,0.14852609771657804
2021-08-21,-20.40602693062993,2,-10.203013465314966,-11.209155974441217,-0.2376147209304806,0.11490310501235187
2021-08-22,-28.020254165832263,2,-14.010127082916132,-15.39169777909356,-0.3994447745743225,0.08456957587474785
2021-08-23,-5.496756438932893,3,-1.8322521463109644,-2.540040818580706,0.1316129497343772,0.09282363014347894
2021-08-26,-22.6952008745666,3,-7.565066958188866,-10.487409665631628,-0.2079762512633302,0.0718076911473996
2021-08-27,35.77017986200709,19,1.8826410453687945,5.63988853912872,0.4509297747074176,0.07765370197186913
2021-08-28,-95.28328487056734,62,-1.5368271753317313,-6.367282038579105,-0.0329967946414485,0.06750207683837149
2021-08-29,68.88586314504957,14,4.920418796074969,13.324741110217914,0.6739571803590675,0.06520100733612735
2021-08-30,-4.337712504434506,6,-0.7229520840724177,-1.4067997976772078,0.179390194728221,0.05121602267147021
2021-08-31,12.98634150055855,1,12.98634150055855,9.001445996900769,0.5588314971352765,0.0707165338480509
2021-09-02,21.08426417038001,4,5.271066042595002,8.483453527896375,0.5432451950969732,0.0645656398253714
2021-09-03,-1.1714909477386202,1,-1.1714909477386202,-0.8120156474765228,0.2041463424663459,0.06054937821166999
2021-09-04,0.2386736424392295,3,0.0795578808130765,0.1102906415538163,0.2420135074847663,0.03470435327291273
2021-09-05,-193.327969914344,28,-6.904570354083715,-23.249730961154327,-0.6425845149166859,0.05324024426777182
2021-09-06,-170.55342293785205,18,-9.475190163214002,-27.89911925158173,-0.7458257320093707,0.05031805191225171
2021-09-07,1.0732349917611148,1,1.0732349917611148,0.7439098086174928,0.2676148300354959,0.037367200273786844
2021-09-09,-202.7173551724768,23,-8.813798050977253,-28.01072465582152,-0.7479581752511604,0.0329065022935009
2021-09-10,-153.8191814126699,23,-6.687790496203039,-21.25415820302266,-0.5891265973834209,0.04248472424483513
2021-09-11,-70.58255767995936,19,-3.714871456839967,-11.12876031536002,-0.2343339795437471,0.02546839454545322
2021-09-12,-41.23629932591159,24,-1.7181791385796494,-5.530605291966904,0.003147197602261,0.012531561892034396
2021-09-16,1.6940422373081176,2,0.8470211186540588,0.930547809714758,0.2750862589460984,0.03342534575199373
2021-09-17,10.110771679196,3,3.370257226398667,4.672168588480035,0.416994105400274,0.034861554218744345
2021-09-18,-16.48565917822662,2,-8.24282958911331,-9.055673879996988,-0.1480874351370875,0.045007700909922975
2021-09-19,26.811165902167904,2,13.405582951083952,14.727538166820532,0.7057065609979453,0.05162097171273226
2021-09-20,-1.0844725815875491,1,-1.0844725815875491,-0.751699112321975,0.2066428873017873,0.057213141759047216
2021-09-23,-1.8013484258288204,1,-1.8013484258288204,-1.2485995825693426,0.1859984186305357,0.06391511803550631
2021-09-24,-1.47249855222506,1,-1.47249855222506,-1.0206582198534018,0.1954901630506354,0.0627460235665547
2021-09-25,-1.0949249065496265,1,-1.0949249065496265,-0.7589441118997352,0.2063431530075837,0.056125279242534354
2021-09-26,-1.729684962387818,1,-1.729684962387818,-1.198926254936051,0.1880699003021458,0.05642659986958019
2021-09-27,-0.9748032895192978,1,-0.9748032895192978,-0.6756821517308613,0.2097854519463052,0.07488644820644529
2021-09-30,-23.987915583846625,2,-11.993957791923313,-13.176709419973577,-0.3160656635213166,0.07617706748264039
2021-10-08,-1.2798820589392013,1,-1.2798820589392013,-0.8871466406029651,0.2010329021374664,0.08972629496661835
2021-10-09,-26.26883762215338,2,-13.13441881107669,-14.429633910362435,-0.3639345398040116,0.0966808930718449
2021-10-10,16.60045567354013,4,4.150113918385032,6.679350681169311,0.485981582519386,0.13461110592708875
2021-10-11,-12.492546514209367,2,-6.246273257104684,-6.862232558634185,-0.0543438812038642,0.13132129974290782
2021-10-14,-1.0793857960327424,1,-1.0793857960327424,-0.7481732212565476,0.2067887436044542,0.14289305315768494
2021-10-15,-1.383555115672343,1,-1.383555115672343,-0.9590073275775736,0.19805117783451,0.14979029127834018
2021-10-16,-1.6526573211271425,1,-1.6526573211271425,-1.1455347625710308,0.1902945724880155,0.1736587901531979
2021-10-17,-27.37667408733714,1,-27.37667408733714,-18.97606445674625,-0.5211244983642099,0.17066377011072256
2021-11-04,4.018102616820961,3,1.3393675389403203,1.856757666699992,0.3116602963784819,0.15819490082862928
2021-11-05,4.21385737839146,1,4.21385737839146,2.9208233611137637,0.3525612928443762,0.13636299509424427
2021-11-06,0.4665216029887978,1,0.4665216029887978,0.3233681337819913,0.2506625674170815,0.1630702125350133
2021-11-08,-23.408036852498007,3,-7.802678950832669,-10.816809831168191,-0.2215540655412455,0.12871994254915936
2021-11-12,-0.5559806092481808,2,-0.2779903046240904,-0.305403564790617,0.2250299154846814,0.10308301196357017
2021-11-13,19.19360191195744,3,6.397867303985812,8.869327366708848,0.5548926115212082,0.08705937352902099
2021-11-14,-24.28446261985088,1,-24.28446261985088,-16.83270679636302,-0.4504459506586518,0.07072032341731757
2021-11-15,13.920619787623924,2,6.960309893811963,7.646681982280048,0.517257333348433,0.05468886408158224
2021-11-18,-0.6542037055255328,1,-0.6542037055255328,-0.4534594539968917,0.2189471703043277,0.08160306577573165
2021-11-19,-1.7284938788462565,1,-1.7284938788462565,-1.1981006587374063,0.1881043153133783,0.07696960515667604
2021-11-20,2.430580423044645,3,0.8101934743482152,1.1231666449050637,0.2827624161323736,0.0984181400280169
2021-11-21,2.5456310835400053,2,1.272815541770003,1.398330795396283,0.2936654020367736,0.08828802964867977
2021-11-22,4.212807928935037,2,2.1064039644675185,2.3141212802632403,0.329393416670612,0.09720240221983314
2021-11-25,5.770188275050197,3,1.923396091683399,2.666393156100732,0.3428959784608851,0.0925279329908606
2021-11-26,-18.994028594244213,3,-6.331342864748071,-8.777104911716904,-0.1362929464667527,0.11641502667782316
2021-11-27,-42.173931521285255,6,-7.028988586880876,-13.67778022880546,-0.3354202573662953,0.10519136350951065
2021-11-28,-25.09412718564592,4,-6.273531796411479,-10.096859918005444,-0.1917737833701052,0.10181134805023069
2021-11-29,-15.887250248397402,6,-2.647875041399567,-5.152526916489675,0.0194829475669518,0.08500278787994134
2021-12-01,-16.959747794574444,1,-16.959747794574444,-11.755601366817023,-0.2597670276281904,0.08891399336353725
2021-12-02,-59.92409931536007,4,-14.981024828840017,-24.1110293266517,-0.6639157831006228,0.07904196531343768
2021-12-03,0.8858154870570123,2,0.4429077435285061,0.4865838897866803,0.2572608033667606,0.08551557443926618
2021-12-04,-0.3216690865832203,1,-0.3216690865832203,-0.222964020438452,0.2284093175577154,0.09615113071936487
2021-12-05,20.104095676716994,4,5.026023919179249,8.089073444327704,0.5311210065119725,0.10376050721778059
2021-12-06,-36.34215796320368,5,-7.268431592640735,-13.02328113255039,-0.310085341188339,0.11599776895148257
2021-12-07,20.968186283948206,1,20.968186283948206,14.534039204174416,0.7014842887701782,0.1261259486780567
2021-12-09,-3.34262530497499,2,-1.671312652487495,-1.836124618229256,0.1613765931393238,0.1175092426447657
2021-12-10,0.8936172462085281,4,0.223404311552132,0.3595553688132407,0.2521275246091308,0.12331868319456428
2021-12-11,-49.68107098443897,5,-9.936214196887793,-17.803305875551935,-0.4832400599470617,0.13963841176621467
2021-12-12,14.952009167184803,3,4.984003055728269,6.9092953319604025,0.4935347915226269,0.1474348326136694
2021-12-13,1.6225965284340322,5,0.3245193056868064,0.5814605389116492,0.2610853794057975,0.14880023238800533
2021-12-16,-1.2157581399127355,2,-0.6078790699563678,-0.6678234162782072,0.2101100886362863,0.15742711001783588
2021-12-17,10.28293539557687,2,5.141467697788435,5.648479594580509,0.4512254878322982,0.19168463579326722
2021-12-18,44.43669947572943,3,14.812233158576475,20.534115303327635,0.8108490851993175,0.21520744916502785
2021-12-19,-52.40667945760888,6,-8.734446576268146,-16.996448239141618,-0.4560681188271582,0.24205874580108871
2021-12-20,-13.28766833584644,3,-4.42922277861548,-6.140206562138413,-0.0231918232355238,0.2604956751083023
2021-12-21,-9.98966375334025,1,-9.98966375334025,-6.924307265369675,-0.0570180471791592,0.2660418990740438
2021-12-23,23.527627429189216,3,7.842542476396406,10.87207241187156,0.6119102616494285,0.28777517665982416
2021-12-24,-10.373368381442544,2,-5.186684190721271,-5.698154989366999,-0.0040932291373856,0.31028825756452577
2021-12-25,15.733716616242774,3,5.244572205414258,7.270520874851894,0.5052512921206377,0.33156015218078067
2021-12-26,-47.44640085455757,5,-9.489280170911517,-17.00250760238872,-0.4562754782787726,0.3494268513638986
2021-12-27,40.310091817389,4,10.07752295434725,16.219147506151366,0.7366143879116468,0.34121174059935483
2021-12-28,15.883772611561428,1,15.883772611561428,11.009792202359083,0.6156196992355857,0.3321594432436055
2021-12-29,15.158141968652956,1,15.158141968652956,10.506823368099177,0.6019409970387354,0.32789007746591203
2021-12-30,13.991882027966271,4,3.4979705069915683,5.629766350528561,0.4505812313061144,0.34150127341306225
2021-12-31,9.205550559901717,6,1.534258426650286,2.985529043692428,0.3550074901876024,0.34959525929170443
2022-01-01,36.03161761263052,4,9.00790440315763,14.497662858023956,0.7006849782557377,0.3217332495789828
2022-01-02,-18.68068776990493,12,-1.5567239808254112,-3.992918174363104,0.0694843692371051,0.3463157234369124
2022-01-03,20.812702566604056,10,2.0812702566604058,4.990668109861839,0.4282988195131326,0.366275389599912
2022-01-04,7.34377584385937,11,0.6676159858053973,1.658963402632603,0.3039226611460573,0.3672321819928764
2022-01-05,15.683661630837214,8,1.960457703854652,4.307565849737573,0.4038929370164605,0.34915924303252677
2022-01-06,5.480206194054205,10,0.5480206194054205,1.3140960526682928,0.2903356738386489,0.35749084090077565
2022-01-07,50.255790165495256,11,4.568708196863205,11.352813379326324,0.6247412149613109,0.3523946084530718
2022-01-08,20.718434848149144,14,1.479888203439225,4.007611546932381,0.3929888060379276,0.37017878081387917
2022-01-09,42.93732018214641,7,6.133902883163772,12.755092467880464,0.6602979883174281,0.34782511459305393
2022-01-10,17.04149310941653,7,2.4344990156309327,5.06239838628163,0.4308265781249948,0.3498188933685386
2022-01-11,30.42932546106804,4,7.60733136526701,12.24352751170979,0.6476470777726417,0.3438067720518388
2022-01-12,-5.242658164286456,7,-0.7489511663266366,-1.5574001679491722,0.1730843401677858,0.37019793010203134
2022-01-13,-139.6192791066048,20,-6.980963955330241,-21.253701398941374,-0.5891137082398441,0.37923118757291335
2022-01-14,-7.257585838391098,6,-1.2095976397318495,-2.3537683234275586,0.1395145173526956,0.37218501905841306
2022-01-15,-9.8177652500632,10,-0.98177652500632,-2.354197288257066,0.1394963409167769,0.3533043094289427
2022-01-16,20.2245932414771,3,6.741531080492366,9.34574652220105,0.5689784590981505,0.34140221903282353
2022-01-17,-6.355259771478384,5,-1.2710519542956766,-2.2774193749901035,0.1427481266399332,0.31821945455625295
2022-01-18,-7.69878011733939,5,-1.539756023467878,-2.758872435349505,0.122308906365615,0.3211738948218034
2022-01-19,-1.5903244794563631,3,-0.5301081598187878,-0.7348859527404272,0.2073383183020975,0.32054943836878064
2022-01-20,7.545242802954888,3,2.5150809343182963,3.4866425170056,0.3737860223039839,0.32384307205099644
2022-01-21,67.67841665903626,6,11.279736109839376,21.94935297480214,0.8307836872302825,0.275245636833049
2022-01-22,40.287759974577085,6,6.714626662429514,13.066060169538996,0.6678100557897305,0.2753025401986891
2022-01-23,28.13630546556556,4,7.03407636639139,11.320909183027,0.6238998985862122,0.2893759365604049
2022-01-24,-3.534737747429391,5,-0.7069475494858782,-1.2666799660388912,0.1852440171432013,0.26920046233814143
2022-01-25,-13.258272030825143,3,-4.419424010275049,-6.126622584842154,-0.0226051156987574,0.25223749898092224
2022-01-26,26.92943943412536,3,8.97647981137512,12.444043345215867,0.6526494043531283,0.23161668934130056
2022-01-27,-24.66709702785877,2,-12.333548513929385,-13.549787960287125,-0.3305024294344012,0.23108334332625713
2022-01-28,-34.013526981323906,4,-8.503381745330977,-13.685664964835723,-0.3357226178832939,0.24218365567304795
2022-01-29,18.984716284014727,2,9.492358142007363,10.428421303248076,0.5997761415035496,0.2494119275522203
2022-01-30,6.548342263240775,1,6.548342263240775,4.5389649771068745,0.4122273991629617,0.22268447833230998
2022-01-31,18.434432718519115,3,6.144810906173039,8.518516709375689,0.5443123666032915,0.19709430063041916
2022-02-01,17.633247471761774,3,5.877749157253924,8.148290512778305,0.5329556382145236,0.1730079695789574
2022-02-02,-25.38007423492584,4,-6.345018558731459,-10.211913423520382,-0.1965582293790546,0.18860373525425644
2022-02-03,4.791149645196656,6,0.7985249408661094,1.553857786705156,0.2997945185264332,0.1843452617781876
2022-02-04,7.654977537563229,2,3.827488768781615,4.204926196122655,0.4001744026049277,0.2324135240582612
2022-02-05,21.68327229124507,7,3.0976103273207243,6.441299594567187,0.4780848756066843,0.22278149699919608
2022-02-06,-115.4388489598596,9,-12.826538773317733,-29.53419697415155,-0.775563172418198,0.2507548288617739
2022-02-07,-29.169274830080383,9,-3.241030536675598,-7.462748599687725,-0.0801755979908616,0.27476293223445386
2022-02-08,67.12703310966934,3,22.375677703223115,31.01927582621427,0.9190080018340464,0.2322991977960053
2022-02-09,-7.106754926002219,2,-3.5533774630011097,-3.903784147129331,0.0733165482402914,0.2417962945678027
2022-02-10,-4.816324248703117,2,-2.4081621243515583,-2.6456365029177227,0.1271261383298359,0.2518621973168011
2022-02-11,9.254741664053595,3,3.0849138880178657,4.2765987274996045,0.4027724259442359,0.24519986941551128
2022-02-12,-2.649716491085588,2,-1.324858245542794,-1.4555055492965854,0.1773524004327208,0.2113417951858196
2022-02-13,-42.69964470845928,5,-8.539928941691855,-15.301498547811104,-0.3961637568843014,0.1766366527397344
2022-02-14,-24.497529021405555,5,-4.899505804281111,-8.778735919358498,-0.1363621185906262,0.15803439347983542
2022-02-15,15.110654067486433,1,15.110654067486433,10.47390726329489,0.6010331835510467,0.14795371645097
2022-02-17,-4.788796703901237,2,-2.3943983519506187,-2.63051545341962,0.127768962678597,0.1507441984300037
2022-02-18,-74.17723431503984,10,-7.417723431503984,-17.78692395132911,-0.4826972644542838,0.1793390206060988
2022-02-19,40.384447802957126,5,8.076889560591425,14.47184335209891,0.7001165674718874,0.19931700775408223
2022-02-20,22.61285649815566,4,5.653214124538915,9.098497139140882,0.5617089460509826,0.19157005177097794
2022-02-21,38.54852768175574,5,7.709705536351149,13.813937899717132,0.6853312889615801,0.18576479345470184
2022-02-22,25.842601285970357,11,2.3493273896336686,5.837859253029787,0.4577189187360563,0.2015777476643272
2022-02-23,-125.03108316804592,16,-7.81444269800287,-22.139983328344396,-0.613557773548286,0.19101501366991716
2022-02-24,-46.105970552101496,9,-5.122885616900167,-11.795880054587933,-0.2613894343123579,0.17476221730957506
2022-02-25,144.11546829018715,24,6.004811178757798,19.3287415362018,0.7922382153778124,0.18656983336858718
2022-02-26,922.1513052979788,44,20.9579842113177,79.77997235842169,0.998752932318223,0.20940755186263005
2022-02-27,715.8283915932824,46,15.561486773767008,59.91402098106184,0.9930765262271678,0.22242539771413214
2022-02-28,-13.605022708180392,7,-1.943574672597199,-4.041549913555402,0.0673926508728177,0.24169997948071265
2022-03-01,19.887495873361864,3,6.629165291120621,9.189974462012216,0.5644087556032579,0.23782333489320898
2022-03-02,-790.3832226684515,50,-15.80766445336903,-62.15298029126152,-0.9850315012696708,0.2226770745159301
2022-03-03,407.5886957803913,125,3.2607095662431305,15.769710679045254,0.727603049662964,0.23515885391649738
2022-03-04,-4585.257718668393,3025,-1.5157876755928572,-12.149033512368185,-0.2755502445670035,0.24540237104707363
2022-03-05,-144.47625536314015,15,-9.631750357542677,-26.704882416751804,-0.722030442088713,0.2130362803397147
2022-03-06,32.885197980290265,5,6.577039596058053,11.784472975724878,0.6359820173027111,0.19485257504938888
2022-03-07,-88.50727976530186,12,-7.375606647108488,-18.918057530389955,-0.5192961601983654,0.2026053616914986
2022-03-08,-192.13753260183287,23,-8.353805765297082,-26.548844410385144,-0.7187870164833904,0.2085327979288815
2022-03-09,-2.610529114866461,15,-0.1740352743244307,-0.4825282388638232,0.2177508873460529,0.20160175414118153
2022-03-10,200.9549635187316,36,5.582082319964766,20.1564410390154,0.8051843814289961,0.19812190521671402
2022-03-11,281.2643453659283,30,9.375478178864276,32.19527210214963,0.9265479224799552,0.1930368001803264
2022-03-12,32.301709783693155,8,4.037713722961644,8.871763828339052,0.5549654770155842,0.19305300235337283
2022-03-13,13.051142359526764,2,6.525571179763382,7.169072688666507,0.5019792362093122,0.17648264377862544
2022-03-14,27.82242402833929,3,9.274141342779764,12.856689847724438,0.6627670344649466,0.20091313219314033
2022-03-15,-26.586566979476924,3,-8.862188993158975,-12.285602628395049,-0.2809948966861451,0.20772765489132203
2022-03-16,-18.6734373526782,6,-3.1122395587797,-6.056138543720849,-0.0195605882850052,0.1688042825554393
2022-03-17,35.86529694932153,11,3.260481540847412,8.10199226236276,0.5315216764730917,0.18241014959690494
2022-03-18,2.068501816143497,4,0.5171254540358743,0.8322813112100338,0.2711565635209975,0.20239528807448667
2022-03-19,0.4604373959321339,8,0.0575546744915167,0.1264605453333465,0.2426712322934616,0.20113733969437603
2022-03-20,-7.75163739306968,7,-1.1073767704385258,-2.302725258741125,0.1416766798523447,0.19849802071291456
2022-03-21,-1.6941553014899569,6,-0.2823592169149928,-0.5494456658741952,0.2149945166730397,0.16568373827173358
2022-03-22,-6.581076014354572,11,-0.5982796376685975,-1.4866690500754534,0.1760477548937424,0.11971777435854383
2022-03-23,-89.34398171071894,17,-5.255528335924644,-15.190430674979616,-0.3921097009484411,0.12297498833660116
2022-03-24,-21.396129628623463,13,-1.6458561252787285,-4.343508670908997,0.0543924340774206,0.12922779666661025
2022-03-25,-126.95003373019898,57,-2.227193574214017,-9.043392581551204,-0.1475683114134873,0.17017933883206654
2022-03-26,-26.048593624365104,5,-5.209718724873021,-9.334562857305944,-0.1598534245265961,0.17576585069002718
2022-03-27,77.73002204822374,14,5.552144432015981,15.035485845669394,0.7123241442027225,0.18600762842574753
2022-03-28,-90.22779440373763,50,-1.804555888074753,-7.095199096415923,-0.0643756929407698,0.163035118986713
2022-03-29,-18.614539971214715,18,-1.0341411095119286,-3.044965392805353,0.1101128668402166,0.17347035133696134
2022-03-30,0.0211905353603452,7,0.0030272193371921,0.0062949256455339,0.2377780978265715,0.15862522285571135
2022-03-31,11.38578517785086,9,1.265087241983429,2.9129710247279945,0.3522641064217425,0.14486039217079205
2022-04-01,31.242679625485003,7,4.463239946497858,9.281046555232532,0.5670846646954663,0.1565983245675531
2022-04-02,-28.393911905427288,6,-4.732318650904548,-9.208666891358908,-0.1545474389458108,0.11872128522506696
2022-04-03,3.080174519411373,3,1.026724839803791,1.4233428558417185,0.2946527413388226,0.05265828296485156
2022-04-04,15.996308692777545,3,5.332102897592515,7.391864179843533,0.5091460363590752,0.03591026030201323
2022-04-05,11.066366654160127,4,2.766591663540032,4.452657511525453,0.409126761214819,0.03076244303274581
2022-04-06,-112.07290128964534,21,-5.336804823316445,-16.496290274158557,-0.4387823047144915,0.03931993973541678
2022-04-07,-0.3693822245473317,9,-0.0410424693941479,-0.0945037782066294,0.2336642428877977,0.06690736426614985
2022-04-08,-73.29615733895542,10,-7.329615733895542,-17.57565091973668,-0.4756637906565248,0.055840583891312925
2022-04-09,-97.6274514494558,17,-5.742791261732695,-16.59880167440506,-0.4423523599654495,0.06050561275054936
2022-04-10,8.448691453369246,3,2.8162304844564154,3.9041244402158655,0.3892007698924361,0.0641725586057928
2022-04-11,-64.42406070820451,16,-4.026503794262782,-11.4079442797983,-0.2457033900158775,0.049605009316116645
2022-04-12,-122.91245728101664,15,-8.194163818734442,-22.71904619200837,-0.6289220049943722,0.046491835197208384
2022-04-13,0.3467769613157685,11,0.0315251783014335,0.0783371251969844,0.2407131168472654,0.060350977060627246
2022-04-14,-8.644034780770893,11,-0.7858213437064449,-1.9526926825214863,0.1564664782584976,0.07858902578883833
2022-04-15,-25.5415811231003,18,-1.4189767290611277,-4.1780903915776815,0.061516747318739,0.08037650599681619
2022-04-16,72.38717599492615,8,9.04839699936577,19.88136027250177,0.8009636834701056,0.08790231172551631
2022-04-17,5.698781331049413,15,0.3799187554032942,1.0533584565985474,0.2799845747892033,0.08799182996538356
2022-04-18,38.4987731647852,9,4.277641462753911,9.8496334653104,0.5835215318182759,0.05309174791108552
2022-04-19,-82.45506333019239,13,-6.342697179245568,-16.738741480418042,-0.4472033404450097,0.02474724367877115
2022-04-20,-35.69982314133533,8,-4.462477892666916,-9.805066101587288,-0.1795992098870947,-0.013675202125705619
2022-04-21,-6.56769730696769,11,-0.5970633915425173,-1.4836467919889778,0.1761743074929294,-0.03380505373758435
2022-04-22,-58.45394326509612,10,-5.845394326509612,-14.016643423179817,-0.348351883987156,-0.04027686902255454
2022-04-23,-4.250961931865789,2,-2.1254809659328946,-2.335079508504042,0.1403063231154728,-0.03648977327133271
2022-04-24,-9.785607938985349,2,-4.8928039694926735,-5.375294566928758,0.0098584560190814,-0.04345230477393526
2022-04-25,-90.42565511850698,8,-11.303206889813373,-24.835683981014032,-0.6810655161068302,-0.04306510057499518
2022-04-26,-93.74707030640349,21,-4.464146205066832,-13.798865437859998,-0.3400559341173528,-0.015602429746709428
2022-04-27,-35.24780848841627,62,-0.5685130401357462,-2.3554261189928334,0.1394442714118147,-0.0005944386274979105
2022-04-28,244.87885199163057,43,5.694857023061176,21.550418913314708,0.825365870673915,-0.011466351804641865
2022-04-29,-17.91926673501574,12,-1.4932722279179782,-3.830167641513376,0.0764799488574113,0.007059186206049742
2022-04-30,14.656741269425591,12,1.221395105785466,3.1328165917910966,0.3605575651148653,0.015104911008613327
2022-05-01,-1.6202028989505048,1,-1.6202028989505048,-1.1230390713425924,0.1912313207301555,0.02731566572733911
2022-05-04,-124.7389160421197,10,-12.47389160421197,-29.911085711139165,-0.7819719705678856,0.014120120151083604
2022-05-05,29.959243903928627,9,3.328804878214292,7.664856490062089,0.517832354226401,0.022030943608435043
2022-05-06,4.270316209008909,4,1.0675790522522273,1.7182022012151998,0.3062443251796725,-0.0012235937630825332
2022-05-07,-117.53029197796651,14,-8.395020855569038,-22.73413791618098,-0.6293160526097621,-0.017719097654699877
2022-05-08,-4.083971295051922,2,-2.041985647525961,-2.243350525655928,0.1441900672100742,0.010043271394053444
2022-05-09,8.988095902377164,4,2.247023975594291,3.616445576469848,0.3786014528638927,0.01968475416295291
2022-05-10,-69.41739176301465,11,-6.310671978455877,-15.681430763895806,-0.4099146132694566,-0.00656626244088264
2022-05-11,-174.86124572158312,23,-7.602662857460135,-24.16167181499524,-0.6651378240634558,0.0035620194671635193
2022-05-12,-96.80373505641528,26,-3.723220579092896,-12.271127644840352,-0.2804186661797046,0.02082480415735794
2022-05-13,-78.89249823328274,12,-6.574374852773562,-16.862938554332832,-0.4514866903813377,0.031585171597178795
2022-05-14,-63.396764295057416,14,-4.528340306789816,-12.262972878461404,-0.2800939463425525,0.05954439893761774
2022-05-15,6.481018795726885,7,0.9258598279609837,1.925271388034615,0.3143309799473444,0.08695534515402886
2022-05-16,21.309165460631945,3,7.103055153543981,9.8469253060816,0.5834443450444731,0.13565096342183708
2022-05-17,105.48232396627894,12,8.790193663856579,22.546401590071405,0.8386072842355113,0.14945176615737224
2022-05-18,2.42443497808015,9,0.2693816642311277,0.6202742043845222,0.2626476468033511,0.15305163842514174
2022-05-19,78.9373497208102,9,8.770816635645579,20.1955516386217,0.8057779505502066,0.17098898686806868
2022-05-20,-36.596703590591815,7,-5.228100512941688,-10.871529390688604,-0.2238014531231643,0.1600882882665924
2022-05-21,4.99901754225127,6,0.8331695903752117,1.6212731617953824,0.3024436365355221,0.1954938549972823
2022-05-22,0.2244098276221908,2,0.1122049138110954,0.1232696971618155,0.242541459432688,0.21099974247072578
2022-05-23,-43.7644307513677,3,-14.588143583789233,-20.223461189414326,-0.559281480297037,0.1997583634408302
2022-05-24,-9.849856068836347,6,-1.6416426781393916,-3.194489148513787,0.1037252651033295,0.186340264450876
2022-05-25,6.825181181899699,6,1.1375301969832832,2.2135315551666603,0.3255126546672964,0.19551794080509652
2022-05-26,-65.24974451588196,18,-3.6249858064378864,-10.673549507400804,-0.2156591156324238,0.23207821494974795
2022-05-27,27.381018163879403,14,1.955787011705672,5.296369410362635,0.4390246889999439,0.24328831521970515
2022-05-28,8.819679370411034,6,1.4699465617351724,2.8603839330494343,0.3502720198952643,0.26378099474807926
2022-05-29,22.40883617984984,12,1.8674030149874865,4.78979416341389,0.4211843750322774,0.2744750409937312
